"id","name","title","gender","birth_date","death_date","min_offset_to_royal","min_dist_to_royal","x","y"
"I1731","  (Spencer)","Earl of Spencer","M",1835,1910,"6","7",199.153587718589,934.292225849553
"I1732","Charlotte  (Seymour)","","F",1843,1903,"6","8",203.444779900618,908.59165013206
"I1733","Delia Peel","Lady","F",1889,1981,"6","6",125.643245110307,773.080673421824
"I1734","Lavinia Annaly","Lady","F",1899,1955,"6","6",141.964267913382,741.698982383211
"I1735","John of Althorp (Spencer)","Hon.","M",1708,1746,"6","9",-2.26971740187166,1130.23666552428
"I1736","William IX of Hesse-Cassel","Elector","M",1746,,"6","7",110.930972166613,1097.66819732693
"I1737","Ernest II of Saxe-Coburg- Saalfeld","Duke","M",1818,1893,"5.5","6",-71.9468971619625,965.109960260485
"I1738","Marie ","","F",1858,,"5","6",-137.114107953484,873.424979287839
"I1739","Philip III the Bold","King of France","M",1245,1285,"6","22",181.193144044273,1497.49689952127
"I1740","Louis IX (St. Louis)","King of France","M",1214,1270,"6","23",121.879861297962,1514.27455683164
"I1741","Louis VIII the Lion","King of France","M",1187,1226,"6","24",57.6902701656323,1525.66434809435
"I1742","Blanche of Castile","","F",1188,1252,"6","24",34.0636066574703,1528.76998558768
"I1743","Charles IV the Fair","King of France","M",1294,1328,"6","23",102.30594313849,1470.36147904349
"I1744","Edward ","","M",1308,,"6","23",-70.1707404488774,1457.86443796596
"I1745","Beatrice ","","F",1308,,"6","24",-60.1461138690348,1462.42681823028
"I1746","Ferdinand III ","King of Castile","M",1199,1252,"6","23",-50.3720934328197,1518.22005334651
"I1747","Berengaria ","","F",1171,1246,"6","24",-27.1595869557544,1537.91685743584
"I1748","Sancho III ","King of Castile","M",1134,1158,"6","26",-125.972187277091,1559.81053679254
"I1749","Alfonso X the Wise","King of Castile","M",1226,1284,"6","24",-120.715511963916,1504.46480567437
"I1750","  (Unknown)","","F",1226,,"6","25",-170.246429221135,1502.62272392123
"I1751","Sancho IV ","","M",1258,1296,"6","25",-171.222938714563,1483.55294389173
"I1766","Christina ","","F",1041,,"6","29",112.004354809803,1615.86807417296
"I1815","Claude ","Duke of Guise","M",1490,,"6","14",235.32130468834,1330.57962688932
"I1816","Francis I ","King of France","M",1494,1547,"6","15",32.8936047896326,1322.87088188685
"I1817","Louise of Savoy","","F",1476,1531,"6","16",73.5354105653348,1344.37352976692
"I1818","Donald ","Earl of Mar","M",1249,,"6","22",-8.63052938659246,1500.47496486102
"I1819","Adam of Rowallan (Mure)","Sir","M",1291,,"6","20",-26.1878543106502,1467.24352618341
"I1820","Hugh ","Earl of Ross","M",1291,,"6","21",184.415337781955,1467.54929249099
"I1821","Jean ","Lady","F",1341,,"6","20",-88.1963740081304,1440.60847407737
"I1822","John  (Keith)","Sir","M",1341,,"6","21",-79.0864464168274,1436.66616981149
"I1823","John of Glamis (Lyon)","Sir","M",1341,,"6","21",-134.57740562617,1434.61310848626
"I1824","James  (Sandilands)","Sir","M",1341,,"6","21",-143.41610567758,1437.67693336118
"I1825","John  (Drummond)","Sir","M",1316,,"6","19",183.538129676807,1450.43618203635
"I1826","Arnold ","Duke of Gueldres","M",1378,,"6","17",-74.6670658621638,1409.45828123269
"I1827","Christian I ","King of Denmark","M",1426,1481,"6","15",227.02737091403,1370.64143956391
"I1828","Dorothea ","","F",1430,1495,"6","15",241.950177551597,1368.50539347122
"I1829","  (Unknown)","","F",1242,,"6","23",230.487864042941,1497.73127205567
"I1830","Robert  (Bruce)","","M",1244,1304,"6","22",245.525535162958,1500.75012535483
"I1831","Margaret of Carrick","Countess","F",1244,,"6","22",268.125283634792,1500.33665722622
"I1832","Robert  (Bruce)","","M",1235,1295,"6","23",193.162397539008,1505.40854274038
"I1833","Isobel ","","F",1194,1254,"6","23",228.509798117504,1524.60679053063
"I1834","Gilbert De Clare of Gloucester","Earl","M",1169,,"6","24",212.576523878858,1538.75256784081
"I1835","Robert of Annandale (Bruce)","Lord","M",1191,,"6","24",164.924945726896,1527.67613880954
"I1836","Isobel ","","F",1191,1251,"6","24",92.8081001053156,1530.1710215141
"I1837","David of Huntingdon","Earl","M",1159,1219,"6","25",-7.38325523299712,1546.98248294924
"I1838","Matilda ","","F",1173,1233,"6","25",4.23912236789979,1534.73882983224
"I1839","Hugh  (Keveliock)","Earl of Chester","M",1148,,"6","26",-63.3243498744454,1555.42722756729
"I1840","John  (Logie)","Sir","M",1315,,"6","24",309.366671326419,1457.01229768326
"I1841","Malcolm  (Drummond)","Sir","M",1290,,"6","24",308.293352631793,1473.66951234033
"I1842","Margaret ","","F",1168,1228,"6","26",-63.1500595786719,1541.74435449831
"I1843","Alan ","Lord of Galloway","M",1168,,"6","27",-40.6905532788547,1541.19131952315
"I1844","Devorguilla ","","F",1230,1290,"6","27",-72.2389859682715,1502.17626159199
"I1845","John  (Balliol)","","M",1230,,"6","28",-66.442821308971,1500.49810344233
"I1846","John  (Balliol)","","M",1253,1313,"6","28",-113.843571324456,1483.5566415849
"I1847","Isobel ","","F",1253,,"6","29",-134.819505623618,1482.42130787213
"I1848","John de Warenne","Earl of Surrey","M",1228,,"6","30",-80.031616905953,1501.35831935014
"I1849","Edward  (Balliol)","","M",1303,1363,"6","29",-142.501327161622,1459.64188851219
"I1850","Baldwin V of Flanders","Count","M",1006,,"6","28",-67.0367137583092,1634.15133173205
"I1851","Sybilla ","","F",1054,,"6","29",86.4757920347203,1611.04663922332
"I1852","Geoffrey of Conversano","Count","M",1029,,"6","30",53.898174916772,1627.66737661032
"I1853","William Clito of Flanders","Count","M",1068,1128,"6","29",118.780103233663,1599.78211207891
"I1854","Sybil ","","F",1068,,"6","30",59.5488310094864,1601.66420745696
"I1855","Fulke ","Count of Anjou","M",1043,,"6","29",-29.0578805540333,1618.86392427585
"I1856","Adelicia ","","F",1068,,"6","30",226.192444190926,1593.67549971818
"I1857","Reiner of Montferrat","Marquis","M",1043,,"6","31",218.639760315634,1608.58412878965
"I1858","Isabella ","","F",1103,,"6","28",-81.3317953759968,1577.5151042006
"I1859","Geoffrey Lower Lorraine","Duke","M",1080,,"6","28",-70.5818069787236,1591.76344666603
"I1860","Matilda ","","F",1060,1120,"6","29",-48.0499916286498,1610.72540904569
"I1861","William ","","M",1077,,"6","29",-9.42461226715362,1590.07776088916
"I1862","Agnes ","","F",1077,,"6","30",-82.744395615878,1593.95947212023
"I1863","Giles de Sulli","","M",1052,,"6","31",-106.218966859345,1604.34733596399
"I1864","Maud ","","F",1091,,"6","30",63.1877024449216,1583.27514165969
"I1865","Ingelbert of Carinthia","Duke","M",1066,,"6","31",76.973590017212,1600.06264402434
"I1866","Geoffrey VI of Anjou","Count of Nantes","M",1134,1158,"6","26",171.056653005457,1558.09891210284
"I1867","William ","Count of Poitou","M",1136,1164,"6","26",178.36631279385,1557.40350780515
"I1868","William X of Aquitaine","Duke","M",1099,1137,"6","25",56.9590133947472,1570.96967886629
"I1869","Louis VII the Younger","King of France","M",1121,1180,"6","25",117.917792432469,1563.63838483976
"I1870","William de Warenne","Earl of Surrey","M",1109,,"6","32",-10.3021095194149,1568.51581104696
"I1871","Theodore of Flanders","Count","M",1111,,"6","32",244.667806759729,1565.47512929155
"I1872","Sancho VI ","King of Navarre","M",1138,,"6","27",272.560542678528,1551.46781864037
"I1873","Eleanor ","","F",1181,1241,"6","26",17.1573395237978,1532.82003944414
"I1874","Conan of Brittany","Duke","M",1116,,"6","27",111.05512184664,1567.86457832387
"I1875","Ranulph ","Earl of Chester","M",1141,,"6","27",60.80641215118,1556.21612793978
"I1876","Guy of Thouars","Viscount","M",1141,,"6","27",1.70399353142323,1555.73529165936
"I1877","William of Gloucester","Earl","M",1132,,"6","25",25.2660947196683,1558.306025661
"I1878","Geoffrey de Mandeville","","M",1157,,"6","25",-82.3678408109663,1551.88799401855
"I1879","Hubert de Burgh","","M",1157,,"6","25",-72.8526410227952,1552.31164130217
"I1880","Hugh de la Marche (le Brun)","Count","M",1188,,"6","24",100.847179530306,1527.04269228202
"I1881","Raymond of Provence","Count","M",1192,,"6","23",82.6960047378549,1523.59204128968
"I1882","Henry ","","M",1211,1271,"6","25",-75.6290967369421,1510.17239177657
"I1883","William of Pembroke (Marshal)","Earl","M",1175,,"6","26",-96.1488873604482,1540.41920712165
"I1884","Raymond of Provence (Berengar)","Count","M",1200,,"6","26",-188.937177611864,1517.9934503272
"I1885","William de Fauquemont of Montjoye","Count","M",1228,,"6","26",55.8056807032103,1507.41152944988
"I1886","Alexander II ","King of Scotland","M",1198,1249,"6","25",-137.830258405768,1522.51409082221
"I1887","Edmund ","Earl of Cornwall","M",1240,1300,"6","25",-134.299884731674,1492.49923015581
"I1888","Richard ","","M",1236,1296,"6","25",-87.0727029580236,1496.50432078512
"I1889","Margaret ","","F",1240,,"6","26",-186.254448698107,1492.23363504977
"I1890","Richard De Clare of Gloucester","Earl","M",1215,,"6","27",-139.930794138871,1507.78543327882
"I1891","Alfonso IX ","King of Castile","M",1170,1230,"6","24",-15.3495531422053,1537.17496170255
"I1892","Lucienne of Rochefort","","F",1081,,"6","27",237.705909251829,1582.17052037756
"I1893","William of Albemarle (de Forz)","Count","M",1189,,"6","25",284.552984452216,1528.68938989737
"I1894","Robert ","Count of Artois","M",1217,,"6","24",108.876835850422,1513.95792302964
"I1895","  (Unknown)","","F",1217,,"6","24",156.024318838683,1514.02841658607
"I1896","Yolande ","","F",1241,,"6","25",-197.405271649006,1490.8383231099
"I1897","Robert IV ","Count of Dreux","M",1216,,"6","26",-202.014852440628,1509.37801406657
"I1898","Roger of Harwich (Hayles)","Sir","M",1241,,"6","24",-46.9941579032958,1495.32506047302
"I1899","Piers De Braose","","M",1275,,"6","24",-183.593229040282,1470.78309146939
"I1900","Ralph  (Cobham)","Sir","M",1300,,"6","24",-174.364496741272,1458.02888473782
"I1901","John ","Lord Wake","M",1264,,"6","21",144.387133918722,1487.52695490281
"I1902","John  (Comyn)","","M",1289,,"6","21",13.7250533479336,1471.28066539287
"I1903","Philip IV the Fair","King of France","M",1268,1314,"6","22",137.227738916886,1490.26676543152
"I1904","Roger  (Mortimer)","Earl of March II","M",1300,1360,"6","21",-76.9009544245732,1462.69764660231
"I1905","Edmund  (Mortimer)","Sir","M",1275,,"6","22",-75.999894803966,1480.58699008051
"I1906","Roger  (Mortimer)","Earl of March I","M",1270,1330,"6","23",-36.1268124945557,1486.43658776047
"I1907","Edmund  (Mortimer)","Lord Mortimer I","M",1245,,"6","24",40.6153163983911,1504.59203147758
"I1908","Roger  (Mortimer)","","M",1220,,"6","25",-14.2362402935375,1504.1739701582
"I1909","Maud ","","F",1220,,"6","25",16.3035775424,1507.2990912392
"I1910","Ralph  (Mortimer)","","M",1195,,"6","26",-44.0290078137629,1523.00605951029
"I1911","Gwladus DDU","","F",1195,,"6","26",-77.9616067023425,1523.69978684879
"I1912","Reginald De Braose","","M",1195,,"6","27",-114.398145858158,1528.50407723517
"I1913","Llywelyn Fawr the Great","Prince of Wales","M",1170,,"6","25",-104.020244178765,1540.35565924974
"I1914","Richard  (Wellesley)","Marquess","M",1782,1842,"6","5",163.312509803478,1026.98664160592
"I1915","Garret of Mornington (Wellesley)","Earl","M",1771,,"6","6",160.921637168511,1048.51361640738
"I1916","Anne  (Hill)","Hon.","F",1771,1831,"6","6",167.039395175686,1058.24295497515
"I1917","Arthur of Wellington (Wellesley)","Duke","M",1796,,"6","7",185.843909437789,1003.24969530524
"I1918","Arthur Dungannon (Hill)","Viscount","M",1746,,"6","7",61.5039010216229,1094.72728856407
"I1919","William  (De Braose)","","M",1195,,"6","26",-18.0802594948645,1524.34697659787
"I1920","William  (De Braose)","","M",1170,,"6","28",-151.981522617479,1542.85648197004
"I1921","Bertha ","","F",1170,,"6","28",-171.102733098747,1538.46564091773
"I1922","Miles of Gloucester","Earl of Hereford","M",1145,,"6","29",-171.434000658004,1556.90555537213
"I1923","Sybil ","","F",1145,,"6","29",-136.426424179925,1557.35217146159
"I1924","Bernard of Neufmarche","","M",1120,,"6","30",-117.513200249474,1567.18864553496
"I1925","Nest ","","F",1120,,"6","30",-75.0647587687967,1562.60630926052
"I1926","Osbern Fitz Richard","","M",1095,,"6","31",-14.9623864567877,1574.97903938507
"I1927","Nest ","","F",1095,,"6","31",-26.1664438560302,1587.45771166855
"I1928","Gruffydd Ap Llywelyn","","M",1022,,"6","32",-13.9123818550644,1626.54673338215
"I1929","Henry III ","King of Germany","M",1017,1056,"6","33",-99.6372036558036,1626.41092728573
"I1933","Bleddyn ","","M",1022,,"6","33",197.98124539098,1622.68391553667
"I1951","Gruffydd Ap Cynan","","M",1011,,"6","28",107.961455973511,1638.356836911
"I1952","Owain Gwynedd","","M",1036,,"6","27",123.706040096108,1619.22683481304
"I1953","Iorwerth Drwyndwn","","M",1145,,"6","26",54.7346376817052,1562.13453462539
"I1954","  (Unknown)","","F",1036,,"6","27",135.834736197608,1615.67507108281
"I1955","Dafydd ","","M",1061,,"6","28",186.232711371476,1601.79903199412
"I1956","  (Unknown)","","F",1170,,"6","25",-138.067325405151,1541.22462229799
"I1957","Gruffydd ","","M",1195,,"6","26",-175.446154189494,1523.59752014652
"I1958","Dafydd ","","M",1195,,"6","26",-156.03636787518,1523.96929883997
"I1959","Angharad ","","F",1197,,"6","24",-119.2128270763,1523.73122457652
"I1960","Gwenllian ","","F",1245,,"6","28",-106.025283828774,1491.84361498983
"I1961","Llywelyn Ap Gruffydd","","M",1220,,"6","27",-156.5462096696,1504.90180492662
"I1962","Kathryn ","","F",1912,,"6","4",178.1056080883,672.626443468358
"I1963","Norissa ","","F",1912,,"6","4",170.76021627377,670.909195321978
"I1990","Henry IV ","Emperor","M",1050,1106,"6","33",-139.654592758586,1605.81581586939
"I2057","William of Hainault","Count","M",1286,,"6","21",165.174331816028,1472.38438925718
"I2058","Thomas  (Holland)","Earl of Kent","M",1328,,"6","19",-5.0853041653265,1443.88709003211
"I2059","William  (de Burgh)","Earl of Ulster","M",1278,,"6","22",204.439787315216,1482.79333337639
"I2060","Galeazzo  (Visconti)","Duke of Milan","M",1319,,"6","23",279.268200448112,1453.59322172967
"I2061","Otho of Montferrat","Marquis","M",1344,,"6","23",225.870882158506,1438.06489272945
"I2062","Pedro III of Castile","King","M",1308,,"6","20",215.453105352028,1459.76467521759
"I2063","Payne of Guienne (Roet)","Sir","M",1325,,"6","20",-67.134529168289,1447.29377662358
"I2064","Hugh  (Swynford)","Sir","M",1350,,"6","20",-84.9496577609635,1431.62333334881
"I2065","Katherine ","","F",1379,,"6","20",109.214813942684,1414.02977640028
"I2066","Henry III ","King of Castile","M",1379,1406,"6","21",140.970926363131,1415.66205523283
"I2067","John I (Juan)","King of Castile","M",1358,1390,"6","22",177.668934699354,1423.99362627723
"I2068","Henry II (Enrique)","King of Castile","M",1333,1379,"6","23",207.839779878381,1441.33575462899
"I2069","Humphrey of Hereford (De Bohun)","Earl","M",1314,,"6","23",-93.9648801143179,1452.59486195069
"I2070","Edmund of Stafford","Earl","M",1360,,"6","22",116.798247231246,1429.18080084816
"I2071","Humphrey of Buckingham","Earl","M",1372,,"6","22",-27.0321008630183,1421.40063918152
"I2072","Joan ","","F",1372,,"6","22",-35.3547055539021,1417.87100701123
"I2073","Isabel ","","F",1372,,"6","22",-11.3994472756196,1415.29980855708
"I2074","Isabelle of Bavaria","","F",1371,1435,"6","18",-140.245807447212,1422.28946058536
"I2075","Charles VI the Beloved","King of France","M",1368,1422,"6","18",-105.415713787285,1419.4988451302
"I2076","Robert  (Ferrers)","Sir","M",1410,,"6","19",98.2906909917233,1380.63695418027
"I2077","Margaret ","","F",1370,,"6","21",-58.6766040330295,1413.82764184827
"I2078","Thomas  (Neville)","Sir","M",1345,,"6","22",-0.274884228448252,1436.91820752883
"I2079","Margaret  (Beaufort)","","F",1390,,"6","19",-3.35901927149934,1401.00936872923
"I2080","Thomas  (Courtenay)","Earl of Devon V","M",1390,,"6","20",-55.5078362066666,1401.29319749897
"I2081","Eleanor  (Beauchamp)","","F",1395,,"6","20",161.091187738819,1400.93778858004
"I2082","Richard  (Beauchamp)","Earl of Warwick","M",1370,,"6","21",190.553457712511,1419.09900638161
"I2083","Henry  (Beaufort)","Duke Sommerset","M",1403,1463,"6","20",186.886285133023,1396.56769339082
"I2084","Edmund  (Beaufort)","Duke Sommerset","M",1411,1471,"6","20",174.352957636136,1385.27098829095
"I2085","John  (Beaufort)","","M",1411,1471,"6","20",145.750740243598,1387.15378529255
"I2086","Eleanor  (Beaufort)","","F",1420,,"6","20",183.787712697579,1379.12426503947
"I2087","Joan  (Beaufort)","","F",1420,,"6","20",118.1744090249,1373.48037002852
"I2088","Anne  (Beaufort)","","F",1420,,"6","20",138.789775475803,1380.43798584397
"I2089","Margaret  (Beaufort)","","F",1420,,"6","20",209.010382016637,1383.1375687717
"I2090","Elizabeth  (Beaufort)","","F",1420,,"6","20",129.583039518815,1377.8696742986
"I2091","James of Wiltshire (Butler)","Earl","M",1420,,"6","21",251.56306265463,1374.84797423053
"I2092","Robert  (Spencer)","Sir","M",1420,,"6","21",240.010375079558,1381.29202321724
"I2093","Robert  (St. Lawrence)","Lord Howth","M",1420,,"6","21",60.4442870790088,1373.04068282473
"I2094","Richard  (Fry)","","M",1420,,"6","21",154.057815034561,1380.78650385886
"I2095","William  (Paston)","","M",1420,,"6","21",88.7268381623525,1377.45270673872
"I2096","Humphrey ","Earl of Stafford","M",1420,,"6","21",243.564523440282,1374.79841648201
"I2097","Richard  (Darell)","Sir","M",1420,,"6","21",271.247102425692,1381.63917901863
"I2098","Henry Fitz (Lewes)","Sir","M",1420,,"6","21",71.2177607100744,1377.37132121928
"I2099","Thomas of Wiltshire (Boleyn)","Earl","M",1476,1536,"4.75","18",-155.385562979513,1357.21531051288
"I2100","Joanna the Mad (Juana)","","F",1479,1555,"4.33333333333333","16",-193.54096386584,1353.63147073895
"I2101","William  (Cavendish)","Sir","M",1496,,"6","16",253.092057188701,1326.88394611061
"I2102","Frances  (Devereux)","","F",1614,1674,"6","17",174.956135808382,1233.52207122872
"I2103","Robert  (Devereux)","Earl of Essex","M",1589,,"6","18",183.603928636049,1254.56010283267
